Name,Northing,Easting,Elevation,Description
1090,961.289159,1117.805657,619.8806386,xsR1po
1091,960.14863,1117.379492,619.9713996,xsR1po
1092,958.077048,1116.732067,620.3782396,xsR1po
1093,956.187661,1116.201157,620.7905106,xsR1po
1094,955.178837,1115.45862,621.1736356,xsR1po
1095,953.984597,1115.116892,621.6030766,xsR1po
1096,952.725706,1114.802704,622.4700706,xsR1po-ws
1097,951.938413,1114.606047,623.5450986,xsR1po
1098,950.838456,1114.414427,624.1354816,xsR1po
1099,949.424819,1113.759025,624.5809896,xsR1po
1100,947.23583,1113.070762,624.5871466,xsR1po
1101,945.131117,1112.117829,624.8023346,xsR1po
1102,943.308011,1111.738698,625.5793156,xsR1po
1103,940.589066,1110.791812,625.9522736,xsR1po
1104,937.659954,1110.011598,625.9480796,xsR1po
1105,935.516653,1109.414785,625.8619146,xsR1po
1106,933.196445,1108.496069,625.5222746,xsR1po
1107,930.104178,1107.470834,625.4140646,xsR1po
1108,927.316379,1106.56145,625.4788156,xsR1po
1109,924.492354,1105.629736,624.9259406,xsR1po
1110,921.620735,1104.773267,624.6433036,xsR1po
1111,919.702059,1104.094588,624.1920606,xsR1po
1112,917.694336,1103.84416,623.6351316,xsR1po
1113,915.71982,1103.232911,623.0837846,xsR1po
1114,915.042443,1103.193012,623.0643206,xsR1po
1115,912.47031,1102.107365,625.1856236,xsR1po
1116,910.758876,1101.632891,627.0366306,xsR1po
1117,907.936995,1101.005671,627.2612536,xsR1po
1118,905.233304,1099.990485,627.4128736,xsR1po
1119,903.240206,1099.16572,627.2806186,xsR1po
1120,903.187294,1099.307836,627.5000636,xsR1po-rbp
383,962.934364,1120.537233,620.2360626,proR1-po
384,961.417484,1124.341933,620.8535736,proR1-po-str_log
385,959.887961,1130.829413,619.6793856,proR1-po
386,959.5265,1136.265036,619.2026606,proR1-po
1121,955.868574,1144.975282,619.1460336,proR1-po
1122,952.790182,1153.644364,619.9844786,proR1-po
1123,952.922328,1153.591953,622.4404726,proR1-ws
1124,849.391824,1181.808268,625.9912246,env1124
1125,915.967857,1246.535561,628.1775376,xsR1ri-lbp
1126,915.958357,1246.378961,628.0346016,xsR1ri
1127,914.943243,1245.726981,628.0274946,xsR1ri
1128,913.537441,1244.230129,627.9795196,xsR1ri
1129,911.759161,1242.490218,628.0076336,xsR1ri
1130,909.698165,1240.412677,627.8945516,xsR1ri
1131,907.89401,1238.741665,627.6622256,xsR1ri
1132,906.275342,1237.195407,627.2552856,xsR1ri
1133,904.749921,1235.601992,626.9759756,xsR1ri
1134,903.476099,1234.605333,626.4912776,xsR1ri
1135,901.652469,1232.824611,625.6680166,xsR1ri
1136,900.618921,1231.547186,625.3232606,xsR1ri
1137,899.065089,1230.418439,624.8170586,xsR1ri
1138,897.454504,1229.24589,624.5817376,xsR1ri
1139,896.583095,1228.586781,624.2533266,xsR1ri-bkf
1140,895.971417,1228.048556,623.6620976,xsR1ri
1141,895.242643,1227.652418,623.2174536,xsR1ri
1142,895.464713,1227.682787,622.6090586,xsR1ri
1143,895.335267,1227.357375,622.4548126,xsR1ri
1144,895.376777,1227.145918,621.7703266,xsR1ri
1145,893.80574,1225.717753,621.3511166,xsR1ri
1146,892.313038,1224.082649,621.7221716,xsR1ri
1147,890.802836,1222.430993,621.5914146,xsR1ri
1148,889.028257,1220.851156,621.5386186,xsR1ri
1149,887.560278,1219.534809,621.5311896,xsR1ri
1150,885.885537,1218.074456,621.3821186,xsR1ri
1151,884.463226,1216.530133,621.3254566,xsR1ri
1152,883.144186,1214.907857,621.4102226,xsR1ri
1153,881.456602,1213.786109,621.5336226,xsR1ri
1154,879.887899,1212.483172,621.4384386,xsR1ri
1155,878.469734,1211.111762,621.5045716,xsR1ri
1156,876.952205,1209.582999,621.6486366,xsR1ri
1157,875.802569,1208.437845,621.9740376,xsR1ri
1158,875.097843,1207.461251,622.3072866,xsR1ri-ws
1159,873.903863,1206.324347,622.6141316,xsR1ri
1160,872.232559,1204.833344,623.7066996,xsR1ri
1161,870.868619,1203.493273,624.3958736,xsR1ri
1162,869.384325,1202.254452,624.9862826,xsR1ri
1163,867.99124,1200.87131,625.3238666,xsR1ri
1164,866.459479,1199.539367,625.6025906,xsR1ri
1165,864.770251,1197.705926,625.6310886,xsR1ri
1166,862.798913,1195.850791,625.7370476,xsR1ri
1167,860.69043,1193.833867,625.5899466,xsR1ri
1168,858.544294,1191.756276,625.8168486,xsR1ri
1169,856.938218,1190.167194,625.6412786,xsR1ri
1170,855.757685,1189.069199,625.7386066,xsR1ri
1171,853.69223,1187.124146,625.7084006,xsR1ri
1172,851.571627,1184.960349,625.9564406,xsR1ri
1173,849.959852,1183.446887,625.8201716,xsR1ri
1174,847.03465,1181.011224,625.6787666,xsR1ri
1175,844.771971,1178.777085,625.4506126,xsR1ri
1176,844.746377,1178.75823,625.5823306,xsR1ri-rbp
1177,948.128792,1156.138281,619.3492056,proR1-po
1178,946.809269,1161.263901,619.3891156,proR1-po
1179,946.065819,1161.589517,622.4098916,proR1-ws
1180,942.236732,1168.698253,619.3608496,proR1-po
1181,934.036846,1177.002187,619.6203516,proR1-po
1182,926.258171,1185.241616,619.9175066,proR1-po
1183,916.26184,1192.344943,620.7857966,proR1-epo
1184,915.983692,1192.600423,622.3722726,proR1-ws
1185,907.124499,1201.176095,621.2194106,proR1-thw
1186,896.812312,1209.275773,621.2777266,proR1-thw
1187,888.654465,1217.208447,621.3258836,proR1-thw
1188,886.309887,1218.977041,621.5077226,proR1-bri-xsr
1189,886.345759,1218.957282,622.3030596,proR1-ws
1190,896.445713,1227.72668,624.0972906,proR1-bkf
1191,864.965639,1202.634425,625.5532286,proR1-tob
1192,878.68093,1222.96328,621.3932576,proR1-ri
1193,869.355564,1231.7296,621.1368336,proR1-ri
1194,855.082608,1242.592311,620.6814146,proR1-ri
1195,847.946411,1249.819465,620.5299816,proR1-ri
1196,848.286687,1249.92872,622.0739106,proR1-ws
1197,840.437831,1259.333631,620.5431686,proR1-ri
1198,833.615548,1269.885983,620.8185916,proR1-ri
1199,824.904913,1283.479985,620.6929996,proR1-ri
1200,814.888806,1296.232114,620.5478976,proR1-ri
1201,814.664118,1296.316153,621.9302096,proR1-ws
1202,810.593537,1304.007016,620.5354116,proR1-eri
1203,811.315623,1304.486178,621.9530966,proR1-ws
387,804.14271,1310.095586,620.3768046,proR1-thw
1204,813.980806,1455.101152,622.6780666,env1204
1205,803.304557,1308.069079,620.2174276,proR1-thw
1206,798.738147,1318.341971,619.8414426,proR1-bpo
1207,798.395973,1318.031237,621.9035286,proR1-ws
1208,795.513169,1326.635815,619.4133916,proR1-po
1209,796.155271,1337.489836,619.4724406,proR1-po
1210,797.215308,1345.278197,618.8692426,proR1-po
1211,797.289501,1352.374134,617.9640816,proR1-po
1212,798.220355,1356.997762,617.3875836,proR1-po
1213,799.874688,1364.501295,617.3162486,proR1-po
1214,800.484547,1370.102506,617.3650756,proR1-po
1215,804.033185,1380.367564,617.6675826,proR1-po
1216,805.800204,1389.674224,618.4816516,proR1-po
1217,807.33456,1400.399683,618.8938326,proR1-po
1218,812.232364,1409.31594,620.2470926,proR1-epo
1219,810.809397,1409.942956,621.8364736,proR1-ws
1220,817.202725,1419.157706,620.7576626,proR1-thw
1221,826.715523,1430.43836,621.0084786,proR1-bri
1222,826.721773,1430.846617,621.6939416,proR1-ws
1223,850.604823,1424.584765,624.9011216,proR1-bkf-tob
1224,832.843254,1441.748403,620.8637896,proR1-ri-xs
1225,838.953567,1454.03629,620.8612746,proR1-ri
1226,845.590005,1467.461269,620.5158526,proR1-ri
1227,851.043701,1479.97588,620.4081126,proR1-ri
1228,853.137525,1495.87361,620.1626666,proR1-ri-conf
1229,853.391893,1495.773001,621.2477646,proR1-ws
1230,856.749684,1508.339819,619.9546476,proR1-ri
1231,861.933722,1522.349347,619.1989516,proR1-ri
1232,862.226232,1522.195766,620.9958886,proR1-ws
1233,866.660472,1537.928063,619.7219346,proR1-ri
1234,871.211523,1557.04687,619.1389256,proR1-ri
1235,873.611508,1573.809812,619.2975626,proR1-ri
1236,880.09054,1591.126236,619.2508936,proR1-ri
1237,880.240498,1591.01218,620.4365546,proR1-ws
1238,884.280693,1604.708706,619.2163566,proR1-ri
1239,896.435707,1613.461801,618.9763246,proR1-eri
1240,896.782961,1613.434713,620.2162906,proR1-ws
1241,907.224628,1610.898512,621.3784216,proR1-bkf
1242,911.20032,1609.007786,621.9759176,proR1-tob
1243,911.930795,1602.768361,622.6213756,R1epin
1244,886.176913,1428.63111,625.5078176,xsR1SUP-lbp
1245,886.011851,1428.58382,625.2760016,xsR1SUP
1246,883.644037,1429.504963,625.2860586,xsR1SUP
1247,880.215043,1430.172351,625.2508316,xsR1SUP
1248,877.865584,1430.885332,625.2432596,xsR1SUP
1249,875.058656,1431.666773,625.2398706,xsR1SUP
1250,870.442257,1432.782888,625.2041406,xsR1SUP
1251,867.33208,1433.449798,625.3893506,xsR1SUP
1252,864.918519,1434.315873,625.5753306,xsR1SUP
1253,860.481045,1435.399678,625.5930356,xsR1SUP
1254,857.788551,1436.134517,625.2522646,xsR1SUP
1255,855.37092,1437.09873,624.6283076,xsR1SUP
1256,853.358231,1438.060792,623.7043376,xsR1SUP-bkf
1257,851.411429,1438.747899,622.6132836,xsR1SUP
1258,850.306289,1438.30766,621.8434506,xsR1SUP
1259,849.790331,1438.605364,621.4609516,xsR1SUP
1260,848.648804,1440.086995,620.9997076,xsR1SUP
1261,846.883551,1441.002416,620.6612916,xsR1SUP
